onset	duration	trial	value	instruction
11993	8	1	2	task
19989	7	1	3	interval
26865	5	2	1	rest
31980	8	2	2	task
40004	7	2	3	interval
46871	5	3	1	rest
51968	8	3	2	task
59965	7	3	3	interval
66878	5	4	1	rest
72002	8	4	2	task
80012	7	4	3	interval
86868	5	5	1	rest
91974	8	5	2	task
100017	7	5	3	interval
106882	5	6	1	rest
111975	8	6	2	task
119961	7	6	3	interval
126871	5	7	1	rest
131977	8	7	2	task
140009	7	7	3	interval
146872	5	8	1	rest
151976	8	8	2	task
159982	7	8	3	interval
166870	5	9	1	rest
171980	8	9	2	task
180046	7	9	3	interval
186878	5	10	1	rest
191995	8	10	2	task
199984	7	10	3	interval
206891	5	11	1	rest
211984	8	11	2	task
220028	7	11	3	interval
226883	5	12	1	rest
231992	8	12	2	task
240012	7	12	3	interval
246895	5	13	1	rest
251993	8	13	2	task
260082	7	13	3	interval
266894	5	14	1	rest
271999	8	14	2	task
280056	7	14	3	interval
286886	5	15	1	rest
291999	8	15	2	task
299965	7	15	3	interval
306892	5	16	1	rest
311998	8	16	2	task
320053	7	16	3	interval
326891	5	17	1	rest
332001	8	17	2	task
339989	7	17	3	interval
346960	5	18	1	rest
351997	8	18	2	task
360072	7	18	3	interval
366900	5	19	1	rest
372002	8	19	2	task
380031	7	19	3	interval
386896	5	20	1	rest
391995	8	20	2	task
400011	7	20	3	interval
406902	5	21	1	rest
412003	8	21	2	task
420029	7	21	3	interval
426903	5	22	1	rest
431999	8	22	2	task
440017	7	22	3	interval
446909	5	23	1	rest
452004	8	23	2	task
460043	12	23	3	interval
472004	8	24	1	rest
479998	7	24	2	task
486903	5	24	3	interval
492011	8	25	1	rest
500066	7	25	2	task
506902	5	25	3	interval
